i,time,loss,ce,kl,accuracy
158200,17252.577240228653,0.1898423731327057,0.14952215552330017,1.4992189407348633,0.9645000696182251
158300,17263.43418431282,0.09754813462495804,0.0620095357298851,1.321425199508667,0.9722499847412109
158400,17274.101844072342,0.10014794766902924,0.06429776549339294,1.3330106735229492,0.974000096321106
158500,17284.914348363876,0.12227143347263336,0.08112381398677826,1.5299843549728394,0.9657499194145203
158600,17295.590602874756,0.09865832328796387,0.06147032976150513,1.3827545642852783,0.9790000915527344
158700,17306.418459177017,0.11827510595321655,0.07935717701911926,1.4470781087875366,0.9797499775886536
158800,17317.022457122803,0.10353020578622818,0.06682442128658295,1.3648245334625244,0.9785000085830688
158900,17327.81492781639,0.11859497427940369,0.08048786222934723,1.416929841041565,0.9725000262260437
159000,17338.478206396103,0.0898037701845169,0.053316134959459305,1.356713056564331,0.9737499952316284
159100,17349.36583995819,0.10947869718074799,0.07320147007703781,1.3488894701004028,0.9677500128746033
159200,17359.866845846176,0.1017870157957077,0.06049466133117676,1.5353660583496094,0.9714999198913574
159300,17370.635519504547,0.10534834861755371,0.06927275657653809,1.3413922786712646,0.9732499718666077
159400,17381.14399623871,0.14919185638427734,0.10905925184488297,1.4922436475753784,0.9757499694824219
159500,17391.826774835587,0.08330091089010239,0.04313129186630249,1.4936195611953735,0.9762499332427979
159600,17402.36317205429,0.1125435084104538,0.0750727728009224,1.3932676315307617,0.9742500185966492
159700,17413.112229585648,0.10690978914499283,0.06707370281219482,1.481217861175537,0.9780000448226929
159800,17423.636620283127,0.10140235722064972,0.06355489790439606,1.4072751998901367,0.9750000238418579
159900,17434.49694252014,0.10313601791858673,0.06791748106479645,1.309524416923523,0.9744999408721924
160000,17445.19497013092,0.10745471715927124,0.03980124369263649,1.3530694246292114,0.9780000448226929
160100,17456.372071266174,0.12061412632465363,0.0595928318798542,1.2204258441925049,0.9745000600814819
160200,17467.406242847443,0.14402124285697937,0.07996658235788345,1.2810931205749512,0.9684999585151672
160300,17478.809124469757,0.15313799679279327,0.09260862320661545,1.2105873823165894,0.9720000624656677
160400,17489.94694709778,0.20768052339553833,0.14092998206615448,1.3350107669830322,0.9772499203681946
160500,17501.127060890198,0.12077563256025314,0.06353463232517242,1.144819974899292,0.9725000262260437
160600,17512.074239969254,0.1717659831047058,0.10648755729198456,1.3055685758590698,0.9740000367164612
160700,17523.08024907112,0.2185814380645752,0.15069909393787384,1.3576470613479614,0.9725000262260437
160800,17534.100927591324,0.12800271809101105,0.06779591739177704,1.2041358947753906,0.9655000567436218
160900,17545.293387174606,0.11416682600975037,0.05500458553433418,1.1832447052001953,0.9702500700950623
161000,17556.002781629562,0.18422183394432068,0.11641247570514679,1.356187343597412,0.9707500338554382
161100,17566.912136554718,0.11015525460243225,0.04872141033411026,1.2286767959594727,0.9725000262260437
161200,17577.69844675064,0.1417701095342636,0.07272174209356308,1.380967378616333,0.9740000367164612
161300,17588.609570980072,0.13810881972312927,0.07470240443944931,1.2681283950805664,0.9719999432563782
161400,17599.632491350174,0.14805176854133606,0.08467558771371841,1.2675234079360962,0.968250036239624
161500,17610.380076408386,0.12981487810611725,0.07107038795948029,1.1748896837234497,0.9732499718666077
161600,17621.219769001007,0.1268201619386673,0.06795791536569595,1.1772449016571045,0.9674999713897705
161700,17632.158615112305,0.1562545895576477,0.093899205327034,1.2471075057983398,0.9649999737739563
161800,17643.049732208252,0.14254595339298248,0.08121244609355927,1.2266700267791748,0.9729999303817749
161900,17653.92735171318,0.14404821395874023,0.0836181640625,1.2086008787155151,0.9669999480247498
162000,17664.809670448303,0.14726006984710693,0.08401566743850708,1.264887809753418,0.971000075340271
162100,17675.804002523422,0.11459837853908539,0.051078010350465775,1.2704071998596191,0.9727500677108765
162200,17686.742678642273,0.1502555012702942,0.08758316189050674,1.2534468173980713,0.9772500395774841
162300,17697.845041275024,0.10942810773849487,0.05099528282880783,1.1686564683914185,0.9705000519752502
162400,17708.599234819412,0.13404524326324463,0.06764622777700424,1.327980399131775,0.9737499952316284
162500,17719.544981479645,0.13173320889472961,0.06589572131633759,1.3167498111724854,0.971250057220459
162600,17730.227572202682,0.1193976104259491,0.059009112417697906,1.2077699899673462,0.9709999561309814
162700,17741.130537748337,0.15890006721019745,0.10058064758777618,1.1663882732391357,0.9760000109672546
162800,17751.78270959854,0.1294538974761963,0.06726491451263428,1.2437795400619507,0.9750000238418579
162900,17762.75439286232,0.13796366751194,0.07321013510227203,1.2950706481933594,0.9735000133514404
163000,17773.419630289078,0.1301022619009018,0.06475082784891129,1.3070286512374878,0.9702500104904175
163100,17784.437476873398,0.16238772869110107,0.09622983634471893,1.323157787322998,0.9677500128746033
163200,17795.234983205795,0.1406029462814331,0.07864242792129517,1.2392104864120483,0.9754999279975891
163300,17806.270080804825,0.12605005502700806,0.06746386736631393,1.17172372341156,0.9677500128746033
163400,17817.167181015015,0.13044284284114838,0.06766077131032944,1.2556413412094116,0.9700000286102295
163500,17828.43510532379,0.10334059596061707,0.04552917927503586,1.1562283039093018,0.9760000109672546
163600,17839.123284339905,0.16171538829803467,0.09928623586893082,1.248583197593689,0.9709999561309814
163700,17850.129405260086,0.1146339401602745,0.05159122496843338,1.2608542442321777,0.9732500314712524
163800,17861.006728172302,0.1598101407289505,0.10123594105243683,1.1714839935302734,0.9777500033378601
163900,17872.008179187775,0.1427326500415802,0.07906903326511383,1.2732723951339722,0.969499945640564
164000,17882.807356119156,0.13928043842315674,0.0793512836098671,1.1985832452774048,0.9682500958442688
164100,17893.971791028976,0.14949116110801697,0.0901387631893158,1.1870479583740234,0.9702500104904175
164200,17904.908423423767,0.12640756368637085,0.06617695838212967,1.2046120166778564,0.968000054359436
164300,17916.08163881302,0.1748887598514557,0.1125277727842331,1.2472198009490967,0.9732499718666077
164400,17926.97487616539,0.10611611604690552,0.04887789860367775,1.1447643041610718,0.974000096321106
164500,17938.086795330048,0.12473177164793015,0.061838746070861816,1.2578604221343994,0.9652500152587891
164600,17948.95993757248,0.1503314971923828,0.08853712677955627,1.2358875274658203,0.9794999957084656
164700,17960.07371211052,0.10349611937999725,0.04052900895476341,1.2593421936035156,0.974000096321106
164800,17971.22470831871,0.13561326265335083,0.07266432046890259,1.2589786052703857,0.971750020980835
164900,17982.733156204224,0.1342242956161499,0.07012950628995895,1.281895637512207,0.9670000672340393
165000,17993.92585325241,0.17282092571258545,0.10450024902820587,1.3664135932922363,0.9697499871253967
165100,18004.908168554306,0.14877915382385254,0.0873294323682785,1.228994369506836,0.9749999046325684
165200,18015.715241909027,0.14682455360889435,0.08488252758979797,1.2388404607772827,0.9732499718666077
165300,18026.60293984413,0.16064588725566864,0.09976106882095337,1.2176964282989502,0.9674999713897705
165400,18037.719364643097,0.15708023309707642,0.09942328184843063,1.1531391143798828,0.968250036239624
165500,18049.13976430893,0.12896807491779327,0.06895836442708969,1.2001941204071045,0.9805000424385071
165600,18060.37476181984,0.13714924454689026,0.0724954828619957,1.2930753231048584,0.9717500805854797
165700,18071.736924171448,0.16990627348423004,0.10739471763372421,1.2502310276031494,0.9702499508857727
165800,18082.945611953735,0.13269713521003723,0.07525329291820526,1.148876667022705,0.9707500338554382
165900,18094.381026268005,0.13599242269992828,0.07690019905567169,1.1818444728851318,0.9754999279975891
166000,18105.70035624504,0.13116765022277832,0.07495608180761337,1.1242314577102661,0.9762499928474426
166100,18117.133379220963,0.15674950182437897,0.09961830079555511,1.1426239013671875,0.9742499589920044
166200,18128.123329639435,0.1217266321182251,0.061205603182315826,1.2104204893112183,0.9769999980926514
166300,18139.509092092514,0.13477736711502075,0.07410961389541626,1.2133549451828003,0.9707500338554382
166400,18150.656917095184,0.12422457337379456,0.05072173476219177,1.4700567722320557,0.9730000495910645
166500,18162.063022613525,0.11581201106309891,0.0554550401866436,1.2071393728256226,0.9757499694824219
166600,18173.15494942665,0.1241387352347374,0.06565268337726593,1.169721007347107,0.9740000367164612
166700,18184.437450647354,0.1526220738887787,0.0922471284866333,1.2074987888336182,0.9719999432563782
166800,18195.6133787632,0.11800682544708252,0.06000925227999687,1.1599514484405518,0.9770000576972961
166900,18206.829295158386,0.1427735686302185,0.08143525570631027,1.2267663478851318,0.9752499461174011
167000,18218.040066480637,0.12173507362604141,0.06149165704846382,1.2048683166503906,0.9769999980926514
167100,18229.17601418495,0.15934620797634125,0.10230585187673569,1.1408071517944336,0.968250036239624
167200,18240.321951389313,0.2074199914932251,0.14522245526313782,1.2439508438110352,0.9732499718666077
167300,18251.846378564835,0.1320321261882782,0.06932555884122849,1.2541311979293823,0.9637500047683716
167400,18263.024777412415,0.12574255466461182,0.06801518052816391,1.1545473337173462,0.9714999198913574
167500,18274.874492645264,0.13524983823299408,0.07830696552991867,1.138857364654541,0.9807499647140503
167600,18285.96018576622,0.13815829157829285,0.07710044085979462,1.2211568355560303,0.9652499556541443
167700,18297.088897943497,0.11757011711597443,0.05524943023920059,1.2464137077331543,0.9755000472068787
167800,18308.231757879257,0.1324639916419983,0.07571680843830109,1.1349434852600098,0.9667500257492065
167900,18319.62590289116,0.15226991474628448,0.09464538842439651,1.1524906158447266,0.9727500081062317
168000,18330.718814134598,0.11521556973457336,0.05132417753338814,1.2778277397155762,0.9712499976158142
168100,18341.985075473785,0.11371088027954102,0.055878400802612305,1.1566494703292847,0.9752499461174011
168200,18353.36195039749,0.13918617367744446,0.07594378292560577,1.2648478746414185,0.969749927520752
168300,18364.784759759903,0.16112872958183289,0.10296283662319183,1.1633179187774658,0.9704999327659607
168400,18375.932933092117,0.1490180343389511,0.09036209434270859,1.1731187105178833,0.9702499508857727
168500,18387.43335533142,0.23042359948158264,0.1656474471092224,1.2955231666564941,0.971500039100647
168600,18398.49339532852,0.16575364768505096,0.10515297949314117,1.2120132446289062,0.9652500152587891
168700,18409.932406902313,0.12311341613531113,0.06200762838125229,1.2221157550811768,0.9759998917579651
168800,18421.020076274872,0.16626442968845367,0.10613171756267548,1.2026541233062744,0.9760000109672546
168900,18432.557857990265,0.15016984939575195,0.08792279660701752,1.244940996170044,0.9727500677108765
169000,18443.859172344208,0.12971486151218414,0.0705319344997406,1.183658480644226,0.9765000343322754
169100,18455.430763483047,0.13587427139282227,0.07690056413412094,1.179474115371704,0.96875
169200,18466.417485952377,0.13939037919044495,0.07689322531223297,1.2499431371688843,0.981249988079071
169300,18477.68034362793,0.11273370683193207,0.054286181926727295,1.1689504384994507,0.9792499542236328
169400,18488.804785966873,0.18705829977989197,0.12886986136436462,1.1637688875198364,0.9690000414848328
169500,18500.178632736206,0.1364389955997467,0.07776482403278351,1.1734834909439087,0.9807500243186951
169600,18510.9980969429,0.10572244226932526,0.05139487236738205,1.0865514278411865,0.9702499508857727
169700,18521.95386314392,0.13615280389785767,0.07285939902067184,1.265868067741394,0.9772499203681946
169800,18532.976931333542,0.17984014749526978,0.1198078840970993,1.2006452083587646,0.9845000505447388
169900,18544.225128650665,0.1087227463722229,0.049159564077854156,1.1912635564804077,0.9742499589920044
170000,18555.308785676956,0.13595050573349,0.07786699384450912,1.1616700887680054,0.9742498993873596
170100,18566.284346580505,0.12996934354305267,0.07051347941160202,1.189117193222046,0.9695000648498535
170200,18577.376635313034,0.10778288543224335,0.046423476189374924,1.2271881103515625,0.9722499847412109
170300,18588.3517639637,0.10881459712982178,0.050561487674713135,1.1650621891021729,0.968250036239624
170400,18599.45265364647,0.12193943560123444,0.06320355087518692,1.174717664718628,0.9722500443458557
170500,18610.813897132874,0.12531045079231262,0.0683751106262207,1.138706922531128,0.9735000133514404
170600,18621.854246854782,0.14382067322731018,0.08532120287418365,1.1699892282485962,0.9727500081062317
170700,18632.81461954117,0.15991216897964478,0.10041786730289459,1.1898858547210693,0.9767500162124634
170800,18643.566739320755,0.10530391335487366,0.04719790816307068,1.16211998462677,0.9760000109672546
170900,18654.414158821106,0.12157047539949417,0.06227992847561836,1.185810923576355,0.9735000729560852
171000,18665.54433107376,0.10505302250385284,0.04906255751848221,1.1198093891143799,0.9705000519752502
171100,18676.928302049637,0.10437935590744019,0.0488792359828949,1.1100022792816162,0.9672500491142273
171200,18688.24530863762,0.13630007207393646,0.07831073552370071,1.1597867012023926,0.9742499589920044
171300,18699.18838787079,0.13042359054088593,0.07122071087360382,1.184057593345642,0.9612500071525574
171400,18710.07182574272,0.1263957917690277,0.06701333820819855,1.1876490116119385,0.9657500386238098
171500,18721.536135435104,0.14913251996040344,0.08881908655166626,1.206268548965454,0.9785000085830688
171600,18732.504831314087,0.14575833082199097,0.08566977083683014,1.2017712593078613,0.9775000214576721
171700,18743.433027267456,0.13296501338481903,0.07482478767633438,1.1628046035766602,0.9692499041557312
171800,18754.105015277863,0.1265934705734253,0.07261180877685547,1.079633355140686,0.9665000438690186
171900,18764.992510318756,0.1317768394947052,0.06981707364320755,1.2391953468322754,0.9717499613761902
172000,18775.613516569138,0.12289224565029144,0.06297296285629272,1.1983857154846191,0.9712499976158142
172100,18786.48634982109,0.10437335819005966,0.048746488988399506,1.1125373840332031,0.9697500467300415
172200,18797.185311079025,0.12991294264793396,0.07379202544689178,1.1224184036254883,0.9719999432563782
172300,18807.984793186188,0.11185228824615479,0.053630631417036057,1.1644331216812134,0.9732499718666077
172400,18818.567805290222,0.11266297101974487,0.05534357577562332,1.1463878154754639,0.9737500548362732
172500,18829.44639825821,0.13214154541492462,0.0708007887005806,1.226815104484558,0.9772499203681946
172600,18840.015326738358,0.18941408395767212,0.12819088995456696,1.224463701248169,0.953499972820282
172700,18850.935348033905,0.1310548186302185,0.07042886316776276,1.2125190496444702,0.9709999561309814
172800,18861.529861211777,0.12408362329006195,0.06826351583003998,1.1164021492004395,0.9714999198913574
172900,18872.295098781586,0.14464408159255981,0.08762799203395844,1.1403216123580933,0.9762499928474426
173000,18882.845759153366,0.13297878205776215,0.07407467812299728,1.17808198928833,0.9704999327659607
173100,18893.53838777542,0.14397139847278595,0.08950591832399368,1.089309573173523,0.9762499332427979
173200,18904.258095026016,0.10153007507324219,0.04419048875570297,1.146791696548462,0.971000075340271
173300,18914.94160246849,0.1157383993268013,0.05922040343284607,1.1303598880767822,0.9727500677108765
173400,18925.596351146698,0.1281365603208542,0.07218053936958313,1.119120478630066,0.9677500128746033
173500,18936.24589896202,0.12312725186347961,0.06255188584327698,1.2115073204040527,0.9730000495910645
173600,18946.862975358963,0.1308315098285675,0.07401653379201889,1.1362996101379395,0.9797500371932983
173700,18957.59555029869,0.10965501517057419,0.039773471653461456,1.3976308107376099,0.9732500314712524
173800,18968.165457963943,0.11842979490756989,0.060773640871047974,1.153123140335083,0.9762500524520874
173900,18978.972357988358,0.13269469141960144,0.06972833722829819,1.2593271732330322,0.9752500057220459
174000,18989.599973917007,0.15158528089523315,0.09419050067663193,1.1478956937789917,0.9737499952316284
174100,19000.361762285233,0.12424198538064957,0.0638035237789154,1.2087692022323608,0.9727500081062317
174200,19011.053035736084,0.12241271138191223,0.06799888610839844,1.0882763862609863,0.979499876499176
174300,19021.86071038246,0.11687856912612915,0.06175444275140762,1.1024824380874634,0.9732499718666077
174400,19032.482104063034,0.12481844425201416,0.06362175941467285,1.2239336967468262,0.9637500047683716
174500,19043.55277776718,0.18371333181858063,0.1230093389749527,1.2140798568725586,0.9709998965263367
174600,19054.72124004364,0.1325465887784958,0.07774031907320023,1.0961253643035889,0.9725000858306885
174700,19065.856521129608,0.12712997198104858,0.06433512270450592,1.255897045135498,0.9747499823570251
174800,19076.864544153214,0.13971146941184998,0.08028987795114517,1.188431978225708,0.9727499485015869
174900,19087.809930086136,0.10858070850372314,0.049827225506305695,1.1750696897506714,0.9744999408721924
175000,19098.79798269272,0.20646420121192932,0.14097347855567932,1.3098145723342896,0.9727500081062317
175100,19109.970691919327,0.12383774667978287,0.06499738246202469,1.1768072843551636,0.9802500009536743
175200,19120.803137540817,0.15075275301933289,0.09072401374578476,1.2005748748779297,0.9732500314712524
175300,19132.123207092285,0.1381279081106186,0.07870947569608688,1.188368558883667,0.9825000166893005
175400,19143.112079143524,0.14639641344547272,0.08585895597934723,1.2107490301132202,0.9787499308586121
175500,19154.46491909027,0.12965716421604156,0.07026077806949615,1.1879277229309082,0.9782500267028809
175600,19165.550889730453,0.1976669430732727,0.14010927081108093,1.1511534452438354,0.9727499485015869
175700,19176.815535068512,0.16278618574142456,0.10360326617956161,1.183658480644226,0.9725000262260437
175800,19187.798893928528,0.13250477612018585,0.07351107895374298,1.1798738241195679,0.9780000448226929
175900,19199.07382941246,0.11686132848262787,0.05888931825757027,1.159440279006958,0.9804999828338623
176000,19210.094099521637,0.12185013294219971,0.0691692978143692,1.0536167621612549,0.9674999713897705
176100,19221.344178199768,0.14135684072971344,0.08413508534431458,1.144435167312622,0.9779999256134033
176200,19232.395174503326,0.11733098328113556,0.062340013682842255,1.099819302558899,0.9747500419616699
176300,19243.36780023575,0.14479254186153412,0.08644707500934601,1.1669093370437622,0.9702500700950623
176400,19254.499533891678,0.18662682175636292,0.1286882758140564,1.1587707996368408,0.9672499895095825
176500,19265.411257267,0.15639564394950867,0.09231074154376984,1.281698226928711,0.9737499952316284
176600,19276.6713347435,0.13704611361026764,0.07826165854930878,1.1756889820098877,0.9700000286102295
176700,19287.95434999466,0.17691461741924286,0.11610259860754013,1.2162402868270874,0.9597499966621399
176800,19298.849108934402,0.12315879762172699,0.07074141502380371,1.0483477115631104,0.969499945640564
176900,19309.760665893555,0.11685174703598022,0.06332437694072723,1.070547342300415,0.9720000624656677
177000,19320.7122733593,0.12837108969688416,0.07085501402616501,1.150321364402771,0.9702499508857727
177100,19332.026306152344,0.14226289093494415,0.08398362249135971,1.1655853986740112,0.9704999327659607
177200,19342.99170279503,0.11852441728115082,0.058760564774274826,1.1952769756317139,0.9735000133514404
177300,19353.984716892242,0.19521626830101013,0.12976744771003723,1.3089765310287476,0.9679999351501465
177400,19365.002601623535,0.13476058840751648,0.07582755386829376,1.17866051197052,0.9765000939369202
177500,19376.234020471573,0.12843477725982666,0.06930404156446457,1.1826146841049194,0.9775000810623169
177600,19387.00845336914,0.11056886613368988,0.054264135658741,1.1260946989059448,0.9762499332427979
177700,19398.276976823807,0.1948162168264389,0.13339367508888245,1.2284507751464844,0.9750000238418579
177800,19409.49215078354,0.11735799908638,0.060549695044755936,1.136165976524353,0.9730000495910645
177900,19420.832481861115,0.16929762065410614,0.11037115752696991,1.178529143333435,0.9735000729560852
178000,19431.957207918167,0.12175393104553223,0.06568403542041779,1.1213979721069336,0.9714999198913574
178100,19443.281992197037,0.13376665115356445,0.07521834969520569,1.1709661483764648,0.968000054359436
178200,19454.37170815468,0.1293468326330185,0.06991451978683472,1.1886463165283203,0.9770000576972961
178300,19465.88153409958,0.11717246472835541,0.06062179058790207,1.1310133934020996,0.9690000414848328
178400,19477.157977581024,0.12821613252162933,0.06910476833581924,1.182227373123169,0.9679999351501465
178500,19488.764209747314,0.24711120128631592,0.18733814358711243,1.1954610347747803,0.9682499766349792
178600,19500.05881023407,0.1194743663072586,0.06866773217916489,1.0161327123641968,0.9702500104904175
178700,19511.44852042198,0.11806715279817581,0.059269167482852936,1.1759597063064575,0.9772500395774841
178800,19522.870615005493,0.12582048773765564,0.06472034752368927,1.2220028638839722,0.9777500629425049
178900,19534.607155561447,0.1261684000492096,0.06625781208276749,1.198211669921875,0.9747500419616699
179000,19545.693788051605,0.11827175319194794,0.06276986747980118,1.1100378036499023,0.9735000729560852
179100,19556.86585497856,0.15258446335792542,0.0947905033826828,1.155879259109497,0.9670000672340393
179200,19567.939341545105,0.13137409090995789,0.07573506981134415,1.1127803325653076,0.9584999680519104
179300,19579.380924224854,0.1286000907421112,0.07098932564258575,1.1522151231765747,0.9789999127388
179400,19590.360446214676,0.12213122844696045,0.0667828619480133,1.1069672107696533,0.9750000238418579
179500,19601.574232578278,0.11364626884460449,0.05847533419728279,1.1034187078475952,0.9785000085830688
179600,19612.597050905228,0.15447509288787842,0.09942920506000519,1.1009178161621094,0.9765000939369202
179700,19623.816823720932,0.1227913349866867,0.0660666823387146,1.134493112564087,0.9735000133514404
179800,19634.821753025055,0.11171088367700577,0.055634237825870514,1.121532917022705,0.9744999408721924
179900,19645.989627361298,0.13653028011322021,0.08119950443506241,1.106615662574768,0.971750020980835
180000,19657.23267531395,0.11850351840257645,0.06180731579661369,1.1339240074157715,0.9755000472068787
180100,19668.62107205391,0.16793343424797058,0.10695923864841461,1.2194838523864746,0.968000054359436
180200,19679.56051325798,0.11650270968675613,0.05951492860913277,1.1397556066513062,0.9719999432563782
180300,19690.769698619843,0.1401425004005432,0.08293367922306061,1.1441764831542969,0.9794999957084656
180400,19702.018048524857,0.14259390532970428,0.08564262092113495,1.1390256881713867,0.9754999279975891
180500,19713.30873274803,0.11861641705036163,0.06204165145754814,1.1314952373504639,0.9760000109672546
180600,19724.51188850403,0.1562909632921219,0.09375666826963425,1.2506859302520752,0.9752500057220459
180700,19735.81284737587,0.13776321709156036,0.0850536972284317,1.0541903972625732,0.9737499952316284
180800,19746.984700202942,0.13019415736198425,0.07803245633840561,1.043233871459961,0.9709999561309814
180900,19758.272476673126,0.12796443700790405,0.07264403998851776,1.1064079999923706,0.966499924659729
181000,19769.406603574753,0.14705497026443481,0.09185324609279633,1.1040345430374146,0.969249963760376
181100,19780.96583890915,0.14034365117549896,0.08175157010555267,1.1718415021896362,0.9709999561309814
181200,19792.181919813156,0.11077651381492615,0.0567808523774147,1.0799132585525513,0.9739999175071716
181300,19803.658866643906,0.21352741122245789,0.15215258300304413,1.2274963855743408,0.9457499980926514
181400,19814.705448627472,0.13471367955207825,0.07671885937452316,1.1598964929580688,0.9785000085830688
181500,19826.13834619522,0.14249378442764282,0.0840652734041214,1.1685701608657837,0.968250036239624
181600,19837.056246757507,0.11754631251096725,0.06561343371868134,1.038657546043396,0.9712499976158142
181700,19848.6028008461,0.12682795524597168,0.07467864453792572,1.042986273765564,0.969749927520752
181800,19859.599180698395,0.16740557551383972,0.10508066415786743,1.2464982271194458,0.9750000238418579
181900,19871.095416784286,0.13292314112186432,0.07522480934858322,1.1539666652679443,0.9670000672340393
182000,19882.05840754509,0.11978144198656082,0.06688451766967773,1.0579384565353394,0.9730000495910645
182100,19893.32458138466,0.12178777158260345,0.06471278518438339,1.141499638557434,0.9667500257492065
182200,19904.382331848145,0.12363158166408539,0.07103263586759567,1.0519788265228271,0.9807499647140503
182300,19915.709820985794,0.13106131553649902,0.07355775684118271,1.1500712633132935,0.9750000238418579
182400,19926.856045246124,0.12304043024778366,0.06610240787267685,1.1387604475021362,0.9779999256134033
182500,19938.441368818283,0.14299526810646057,0.08820845186710358,1.0957362651824951,0.9712499976158142
182600,19949.432123184204,0.10010157525539398,0.046285562217235565,1.0763202905654907,0.9742499589920044
182700,19960.719747304916,0.12173798680305481,0.06527550518512726,1.1292496919631958,0.9787499904632568
182800,19971.793580055237,0.13582828640937805,0.07754694670438766,1.165626883506775,0.9750000238418579
182900,19983.182406187057,0.11267323791980743,0.060879893600940704,1.0358669757843018,0.9760000705718994
183000,19994.278110980988,0.1328199803829193,0.07357985526323318,1.1848024129867554,0.9737499952316284
183100,20005.625869989395,0.15700900554656982,0.09677904099225998,1.204599380493164,0.969499945640564
183200,20016.924011945724,0.15175208449363708,0.09334970265626907,1.1680476665496826,0.971750020980835
183300,20028.517820358276,0.12449361383914948,0.0689343810081482,1.1111845970153809,0.9682499766349792
183400,20039.755598306656,0.13794469833374023,0.08371975272893906,1.0844988822937012,0.9730000495910645
183500,20051.202028751373,0.15227752923965454,0.09900473058223724,1.0654559135437012,0.9792499542236328
183600,20062.407294511795,0.14240126311779022,0.08451439440250397,1.1577372550964355,0.9719999432563782
183700,20073.86300253868,0.09681431204080582,0.04489411786198616,1.038403868675232,0.9707499742507935
183800,20085.17632126808,0.13265469670295715,0.07645060122013092,1.1240818500518799,0.9719999432563782
183900,20096.64578652382,0.15023884177207947,0.09080063551664352,1.188763976097107,0.9730000495910645
184000,20107.89865899086,0.11655622720718384,0.06393201649188995,1.0524842739105225,0.965749979019165
184100,20119.16320681572,0.13455171883106232,0.08086191862821579,1.0737959146499634,0.9772499799728394
184200,20130.446870565414,0.12777121365070343,0.07338163256645203,1.0877916812896729,0.9790000319480896
184300,20142.146712064743,0.1210162565112114,0.06779934465885162,1.064338207244873,0.9744999408721924
184400,20153.63976764679,0.13956181704998016,0.07467114180326462,1.2978134155273438,0.9732499122619629
184500,20165.391109466553,0.12323502451181412,0.07051229476928711,1.0544545650482178,0.9720000624656677
184600,20176.919420719147,0.14119268953800201,0.08871406316757202,1.049572467803955,0.9750000834465027
184700,20188.491052150726,0.11399570852518082,0.05775866657495499,1.1247408390045166,0.9765000343322754
184800,20199.80123615265,0.11873992532491684,0.06436766684055328,1.0874451398849487,0.9732500314712524
184900,20211.606340885162,0.11710277199745178,0.06024845317006111,1.137086272239685,0.9797499179840088
185000,20222.8821516037,0.10840166360139847,0.05465457960963249,1.074941635131836,0.9707500338554382
185100,20234.583933115005,0.14386160671710968,0.09076448529958725,1.0619423389434814,0.9782500267028809
185200,20245.937690496445,0.1144864410161972,0.05854939669370651,1.1187409162521362,0.9794999957084656
185300,20257.644187927246,0.11402083933353424,0.057722389698028564,1.1259690523147583,0.9745001196861267
185400,20268.94873023033,0.10943211615085602,0.05534164234995842,1.0818095207214355,0.9800000786781311
185500,20280.744074583054,0.1242968887090683,0.06969314813613892,1.0920747518539429,0.9735000133514404
185600,20292.341057300568,0.12610366940498352,0.07022910565137863,1.1174912452697754,0.9772500395774841
185700,20303.875935077667,0.1114468201994896,0.05880309268832207,1.0528745651245117,0.9795000553131104
185800,20315.023066282272,0.11826415359973907,0.06786927580833435,1.0078976154327393,0.9727500081062317
185900,20326.442935228348,0.12108102440834045,0.06753616034984589,1.0708972215652466,0.9752500057220459
186000,20337.529675006866,0.1124638170003891,0.05488865450024605,1.1515032052993774,0.9789999127388
186100,20348.67034626007,0.13710826635360718,0.08250744640827179,1.0920162200927734,0.9642500281333923
186200,20359.66961789131,0.1308673471212387,0.07493500411510468,1.1186467409133911,0.9727500081062317
186300,20370.905957698822,0.10619670152664185,0.05006929486989975,1.1225481033325195,0.9707499742507935
186400,20381.762068748474,0.10416911542415619,0.04951736330986023,1.0930349826812744,0.9732500314712524
186500,20393.08219075203,0.14022795855998993,0.08689894527196884,1.0665802955627441,0.9767498970031738
186600,20404.09533381462,0.11975148320198059,0.06742794811725616,1.0464706420898438,0.9752499461174011
186700,20415.15591096878,0.13908527791500092,0.08280686289072037,1.1255682706832886,0.9697500467300415
186800,20426.069417715073,0.1542661190032959,0.10130320489406586,1.059258222579956,0.9815000295639038
186900,20437.556817531586,0.18889975547790527,0.13151469826698303,1.1477011442184448,0.9690000414848328
187000,20448.643274784088,0.13777191936969757,0.08469144254922867,1.0616095066070557,0.9760000705718994
187100,20459.794828891754,0.1555544137954712,0.10075689852237701,1.0959501266479492,0.9732499718666077
187200,20470.784292697906,0.14721804857254028,0.0921306386590004,1.1017482280731201,0.9750000238418579
187300,20482.06303334236,0.11471739411354065,0.06310750544071198,1.0321977138519287,0.971750020980835
187400,20493.001302480698,0.14685805141925812,0.08592043817043304,1.218752145767212,0.9750000238418579
187500,20504.076246261597,0.16622421145439148,0.11027552932500839,1.1189736127853394,0.9714999198913574
187600,20514.934524059296,0.12704052031040192,0.07184414565563202,1.1039273738861084,0.9744999408721924
187700,20526.13703250885,0.12864746153354645,0.0752403512597084,1.0681421756744385,0.9807499647140503
187800,20537.011781692505,0.12087148427963257,0.06876266747713089,1.042176365852356,0.9767500162124634
187900,20548.45294713974,0.12213090062141418,0.05493763089179993,1.3438653945922852,0.9722500443458557
188000,20559.413701295853,0.14239971339702606,0.08802451193332672,1.0875040292739868,0.9807499647140503
