i,loss,ce,kl,logp,qed,sas,accuracy,prec
36864,1.7983454465866089,1.2225744724273682,0.1633933186531067,0.32377320528030396,0.005114274099469185,1.810802936553955,0.5953124761581421,0.0
37376,1.802666187286377,1.3301763534545898,0.16730445623397827,0.44793701171875,0.007507269270718098,1.2672107219696045,0.606640636920929,0.0
37888,1.8528711795806885,1.2822669744491577,0.15475308895111084,0.5505228638648987,0.004711925983428955,1.5724287033081055,0.610546886920929,0.0
38400,1.8566737174987793,1.3708469867706299,0.16513648629188538,0.29796284437179565,0.0072228689678013325,1.472984790802002,0.604296863079071,0.0
38912,2.104482889175415,1.2590324878692627,0.1478518396615982,0.472328782081604,0.00356466555967927,2.758056402206421,0.6050781607627869,0.0
39424,1.8330765962600708,1.2723338603973389,0.12029245495796204,0.3709152340888977,0.005906153470277786,1.745856761932373,0.6128906607627869,0.0
39936,1.840317726135254,1.298865795135498,0.1570865362882614,0.5623123645782471,0.004215587396174669,1.4421935081481934,0.6144531965255737,0.0
40448,1.7663326263427734,1.284865140914917,0.11799650639295578,0.39354076981544495,0.005769567564129829,1.4085626602172852,0.6203125715255737,0.0
40960,1.9761282205581665,1.338853120803833,0.10775205492973328,0.7134307622909546,0.005271139554679394,1.722646713256836,0.6296875476837158,0.0
41472,1.8923029899597168,1.4005804061889648,0.1554948091506958,0.5486289858818054,0.004391420632600784,1.2583751678466797,0.61328125,0.0
41984,1.8745357990264893,1.438396692276001,0.16353410482406616,0.5362845659255981,0.005057021975517273,1.0396803617477417,0.6171875,0.0
42496,1.6676874160766602,1.315777063369751,0.17115835845470428,0.42610809206962585,0.003637893358245492,0.8067368865013123,0.5902343988418579,0.0
43008,1.769831657409668,1.312936544418335,0.14691002666950226,0.3871571123600006,0.0027159787714481354,1.290797472000122,0.608593761920929,0.0
43520,1.8218525648117065,1.3761576414108276,0.11059078574180603,0.2591906189918518,0.003148461226373911,1.4098496437072754,0.611328125,0.0
44032,1.5919969081878662,1.1882532835006714,0.12927831709384918,0.30871278047561646,0.003110134042799473,1.1738735437393188,0.6042969226837158,0.0
44544,1.6697704792022705,1.26852548122406,0.1650901436805725,0.4830614924430847,0.004956614226102829,0.9518718719482422,0.5953124761581421,0.0
45056,1.608771800994873,1.2694034576416016,0.2043212503194809,0.394045352935791,0.0029113227501511574,0.756195604801178,0.5953125357627869,0.0
45568,1.7684485912322998,1.2830537557601929,0.15345832705497742,0.5818057060241699,0.0025136100593954325,1.2038021087646484,0.606249988079071,0.0
46080,1.7680071592330933,1.2306749820709229,0.1782652735710144,0.30374962091445923,0.003301006741821766,1.664013147354126,0.6214843988418579,0.0
46592,1.8457646369934082,1.2867323160171509,0.1763254702091217,0.5160925388336182,0.00298707140609622,1.540724277496338,0.6078125238418579,0.0
47104,1.6590158939361572,1.210620641708374,0.12406095117330551,0.18878242373466492,0.0020840857177972794,1.4786535501480103,0.5921875238418579,0.0
47616,1.7332032918930054,1.241709589958191,0.13084645569324493,0.44072139263153076,0.002379321027547121,1.3920276165008545,0.612109363079071,0.0
48128,1.7427046298980713,1.2126718759536743,0.16231736540794373,0.46012938022613525,0.004652572795748711,1.493031620979309,0.609375,0.0
48640,1.8492673635482788,1.3906644582748413,0.12919558584690094,0.5746328830718994,0.0021271342411637306,1.1284558773040771,0.6011718511581421,0.0
49152,1.7598307132720947,1.2462348937988281,0.19918671250343323,0.5059993267059326,0.004137816373258829,1.3450591564178467,0.6167968511581421,0.0
49664,1.6292275190353394,1.278029203414917,0.136337012052536,0.4175516963005066,0.002586598740890622,0.8483182787895203,0.6039062738418579,0.0
50176,1.7035554647445679,1.2597885131835938,0.1469288468360901,0.5818921327590942,0.003577565308660269,1.0426692962646484,0.6195312738418579,0.0
50688,1.9383561611175537,1.1838682889938354,0.14316874742507935,0.5061050653457642,0.003458204446360469,2.3652195930480957,0.6246093511581421,0.0
51200,1.6163368225097656,1.2120177745819092,0.1348414272069931,0.4169711172580719,0.0026869731955230236,1.0627769231796265,0.6226562261581421,0.0
51712,1.6394624710083008,1.190561056137085,0.1614668071269989,0.49978017807006836,0.0028681186959147453,1.1314904689788818,0.626953125,0.0
52224,1.8824578523635864,1.1651490926742554,0.2117847055196762,0.4983457922935486,0.0040641906671226025,2.1550402641296387,0.6050781011581421,0.0
52736,1.6891134977340698,1.1668156385421753,0.17314541339874268,0.4428069293498993,0.005251755937933922,1.4679875373840332,0.6070312857627869,0.0
53248,1.8854811191558838,1.2330601215362549,0.21839725971221924,0.5607492923736572,0.004172823391854763,1.8263648748397827,0.6273437738418579,0.0
53760,1.505418300628662,1.2085347175598145,0.1964549869298935,0.3633151650428772,0.0014944259310141206,0.6262698769569397,0.6042969226837158,0.0
54272,1.7057780027389526,1.1815985441207886,0.1646580994129181,0.6575473546981812,0.004649647045880556,1.2698626518249512,0.6101562976837158,0.0
54784,1.5887831449508667,1.1920970678329468,0.1648552119731903,0.24563291668891907,0.003108203411102295,1.1731481552124023,0.637499988079071,0.0
55296,1.6635067462921143,1.211540937423706,0.2114342749118805,0.591343879699707,0.004382869694381952,1.000702142715454,0.612109363079071,0.0
55808,1.8238534927368164,1.19044828414917,0.2192990630865097,0.481673002243042,0.002841835841536522,1.8298074007034302,0.62890625,0.0
56320,1.6725082397460938,1.1316323280334473,0.22334694862365723,0.5414125919342041,0.001515981974080205,1.3972281217575073,0.630078136920929,0.0
56832,1.6796201467514038,1.1619693040847778,0.18107393383979797,0.4140627980232239,0.002389555796980858,1.4730769395828247,0.634765625,0.0
57344,1.4482359886169434,1.140130639076233,0.2107812762260437,0.45621970295906067,0.0027260202914476395,0.5626945495605469,0.6265624761581421,0.0
57856,1.5261528491973877,1.137923002243042,0.2084679901599884,0.5219370722770691,0.0034393754322081804,0.8190751075744629,0.6207031011581421,0.0
58368,1.3994638919830322,1.1069848537445068,0.23884594440460205,0.21848802268505096,0.0020425973925739527,0.7105394601821899,0.6433594226837158,0.0
58880,1.671181559562683,1.2074137926101685,0.19364768266677856,0.3509441018104553,0.0028750826604664326,1.3076040744781494,0.6214843988418579,0.0
59392,1.639123558998108,1.2152084112167358,0.23495697975158691,0.4906497001647949,0.0029448620043694973,0.9671087265014648,0.6171875,0.0
59904,1.6167021989822388,1.1652370691299438,0.23931246995925903,0.6178422570228577,0.0025601473171263933,0.9461454153060913,0.6363281011581421,0.0
60416,1.7550132274627686,1.1800134181976318,0.2114342749118805,0.5348778963088989,0.002989482134580612,1.5506975650787354,0.6332031488418579,0.0
