i,loss,similarity
7060,24.74224853515625,0.06675000488758087
7070,27.206398010253906,0.06625000387430191
7080,27.152572631835938,0.06625000387430191
7090,26.731300354003906,0.06549999862909317
7100,24.89727783203125,0.06949999928474426
7110,25.210092544555664,0.06525000184774399
7120,23.834455490112305,0.06525000184774399
7130,24.00827407836914,0.06175000220537186
7140,23.854164123535156,0.06325000524520874
7150,24.529279708862305,0.061250001192092896
7160,24.54568099975586,0.06399999558925629
7170,25.366199493408203,0.06424999982118607
7180,27.07583999633789,0.06449999660253525
7190,26.124135971069336,0.0677499994635582
7200,22.65773582458496,0.06050000339746475
7210,27.259109497070312,0.06750000268220901
7220,24.901704788208008,0.06650000065565109
7230,26.0025577545166,0.06299999356269836
7240,26.299972534179688,0.06799999624490738
7250,27.583751678466797,0.0625
7260,25.160329818725586,0.0637499988079071
7270,26.281288146972656,0.06725000590085983
7280,23.731660842895508,0.06825000047683716
7290,22.85030746459961,0.06400000303983688
7300,24.221248626708984,0.06400000303983688
7310,26.2050838470459,0.06700000166893005
7320,24.95174789428711,0.06749999523162842
7330,24.67069435119629,0.06475000083446503
7340,24.6112060546875,0.06575000286102295
7350,22.535953521728516,0.06350000202655792
7360,25.900678634643555,0.058250002562999725
7370,22.583560943603516,0.06475000828504562
7380,24.913246154785156,0.06199999898672104
7390,27.209943771362305,0.06949999928474426
7400,23.82364845275879,0.06574999541044235
7410,26.989267349243164,0.07275000214576721
7420,25.336442947387695,0.06700000166893005
7430,25.48934555053711,0.06524999439716339
7440,24.925949096679688,0.06624999642372131
7450,23.00584602355957,0.07075000554323196
7460,24.290958404541016,0.06425000727176666
7470,24.24209976196289,0.06424999982118607
7480,26.138410568237305,0.06499999761581421
7490,24.181230545043945,0.0677499994635582
7500,24.44822120666504,0.06924999505281448
7510,24.740615844726562,0.07100000232458115
7520,22.991384506225586,0.06274999678134918
7530,23.194618225097656,0.06849999725818634
7540,23.614255905151367,0.06450000405311584
7550,25.677345275878906,0.06100000441074371
7560,26.402151107788086,0.0637499988079071
7570,24.834848403930664,0.06574999541044235
7580,26.75856590270996,0.06400000303983688
7590,24.34408187866211,0.06525000929832458
7600,26.865957260131836,0.06424999982118607
7610,24.35958480834961,0.07050000131130219
7620,23.27091407775879,0.06525000929832458
7630,24.90570640563965,0.06449999660253525
7640,23.508041381835938,0.0677499994635582
7650,23.425704956054688,0.0625
7660,25.006149291992188,0.0625000074505806
7670,24.92206382751465,0.06800000369548798
7680,24.565601348876953,0.06475000083446503
7690,23.369247436523438,0.06175000220537186
7700,24.2116756439209,0.06324999779462814
7710,24.09329605102539,0.06624999642372131
7720,23.28518295288086,0.06600000709295273
7730,24.209325790405273,0.0625
7740,24.63582420349121,0.06700000166893005
7750,24.946138381958008,0.06449999660253525
7760,23.160160064697266,0.06575000286102295
7770,26.743762969970703,0.06475000083446503
7780,25.88877296447754,0.07050000876188278
7790,23.478551864624023,0.06925000250339508
7800,25.55584716796875,0.0637500062584877
7810,25.477100372314453,0.06549999117851257
7820,23.293466567993164,0.06275000423192978
7830,23.599924087524414,0.06499999761581421
7840,25.281349182128906,0.06750000268220901
7850,25.377506256103516,0.06549999862909317
7860,24.276363372802734,0.07000000029802322
7870,25.855497360229492,0.06300000101327896
7880,23.300607681274414,0.06700000166893005
7890,24.739591598510742,0.06800000369548798
7900,21.800779342651367,0.06599999964237213
7910,23.529285430908203,0.06449999660253525
7920,23.141773223876953,0.06324999779462814
7930,24.735244750976562,0.06449999660253525
7940,21.814208984375,0.06549999862909317
7950,22.51070213317871,0.06224999949336052
7960,24.037193298339844,0.06499999761581421
7970,26.083688735961914,0.06724999845027924
7980,25.242704391479492,0.06549999862909317
7990,23.183345794677734,0.06624999642372131
8000,24.3421688079834,0.06524999439716339
8010,25.782630920410156,0.06699999421834946
8020,24.773426055908203,0.06650000065565109
8030,23.505014419555664,0.06424999982118607
8040,25.732505798339844,0.06875000149011612
8050,23.793167114257812,0.06274999678134918
8060,24.5556583404541,0.06499999761581421
8070,25.32590675354004,0.06499999761581421
8080,24.18449592590332,0.06225000321865082
8090,24.373605728149414,0.0677499994635582
8100,24.626394271850586,0.06424999982118607
8110,23.209501266479492,0.06925000250339508
8120,23.78348159790039,0.06300000101327896
8130,23.159725189208984,0.06599999964237213
8140,24.251174926757812,0.06275000423192978
8150,25.044742584228516,0.06525000929832458
8160,25.203914642333984,0.06675000488758087
8170,25.87869644165039,0.06724999845027924
8180,24.738731384277344,0.06825000047683716
8190,23.522836685180664,0.0689999982714653
8200,24.84332275390625,0.06525000929832458
8210,25.391035079956055,0.06875000149011612
8220,25.93866539001465,0.061500001698732376
8230,23.962547302246094,0.06325000524520874
8240,22.53326988220215,0.0677499994635582
8250,24.888662338256836,0.07175000011920929
8260,26.480770111083984,0.06424999982118607
8270,23.93906593322754,0.07099999487400055
8280,24.399497985839844,0.06725000590085983
8290,22.127883911132812,0.06599999964237213
8300,24.258657455444336,0.06924999505281448
8310,25.924732208251953,0.06700000166893005
8320,23.374528884887695,0.06400000303983688
8330,24.553598403930664,0.0559999980032444
8340,24.259613037109375,0.06299999356269836
8350,25.32754135131836,0.06450000405311584
8360,22.612285614013672,0.06825000047683716
8370,23.989221572875977,0.06599999964237213
8380,24.136089324951172,0.06549999862909317
8390,21.25296401977539,0.06324999779462814
8400,26.977046966552734,0.06974999606609344
8410,24.553194046020508,0.06275000423192978
8420,23.295047760009766,0.05900000408291817
8430,23.353504180908203,0.06650000065565109
8440,24.291908264160156,0.06175000220537186
8450,24.156869888305664,0.06400000303983688
8460,24.39666748046875,0.06599999964237213
8470,23.82892417907715,0.06925000995397568
8480,23.17569923400879,0.06650000810623169
8490,24.26531410217285,0.06525000184774399
8500,25.603572845458984,0.07175000011920929
8510,22.60490608215332,0.06700000166893005
8520,23.544708251953125,0.05625000596046448
8530,24.2855281829834,0.06475000083446503
8540,23.27994155883789,0.06624999642372131
8550,23.474557876586914,0.061500001698732376
8560,23.76346778869629,0.0637499988079071
8570,22.059707641601562,0.06825000047683716
8580,23.455751419067383,0.0677499994635582
8590,23.846904754638672,0.07000000029802322
8600,23.961668014526367,0.05899999663233757
8610,23.969924926757812,0.06650000065565109
8620,24.48593521118164,0.06350000202655792
8630,24.931686401367188,0.06300000101327896
8640,24.521121978759766,0.06650000810623169
8650,23.070077896118164,0.06450000405311584
8660,23.084016799926758,0.06525000184774399
8670,24.181867599487305,0.06475000083446503
8680,24.08949851989746,0.06525000184774399
8690,24.706310272216797,0.06575001031160355
8700,23.638042449951172,0.06650000810623169
8710,21.96236228942871,0.06300000101327896
8720,24.818716049194336,0.06200000271201134
